Comando,NomeCat,IDProduto,CodProd,NomeProd,Peso,Descricao,DescrLonga,DescrURL,URLTarget,Estoque,EstoqueMinimo,Disponivel,ICMS,Custo,Preco,PrecoProm,PrecoB2B,PrecoB2BProm,DataPromInicio,DataPromFim,Lancamento,EmDestaque,ImagemProd,ImagemDet,ImagemAmp,Adicional1,Adicional2,Adicional3,AdicionalD1,AdicionalD2,AdicionalD3,Cores,OrdemProd,IDProdutoPai,RamoProd,MaisProd,DataVencimento,DiasAvisoVencimento,DiasReposicao,IDParceiroProd,DescrHTM,MetaKeywordsProd,MaxParcelasProd,XMLParcelasProd,CodBarrasProd,Embalavel,IsProdutoGrande
"A","Aparelhos de Avaliação",2979866,"buldpt101","Banco de Wells ULD Physical + Physical Test 2.97",4000,"O Banco de Wells Physical usado na avaliação física, como um teste de flexibilidade para medir a amplitude do alongamento da parte posterior do tronco e pernas.","BANCO DE WELLS ULD PHYSICAL:

ESTRUTURA: MDF de 15mm
ALTURA: 31cm  
COMPRIMENTO: 60.5cm
LARGURA: 40cm 
ESPESSURA: 2cm 
PESO:02 Kg

PHYSICAL TEST - 2.97

Muito Mais Economia – A nova versão traz a opção de impressão de um Relatório Resumido com os principais resultados da Avaliação Física em apenas uma única página.

Completo e Fácil  – O Physical Test oferece um ambiente de Fácil utilização e todos os testes necessários para sua avaliação física, por isso ele é o software de avaliação física mais vendido no Brasil a 15 anos consecutivos.

Investimento no tamanho certo - O software de avaliação física Physical Test esta disponível também em versões básicas e intermediarias a custos extremamente accessíveis, consulte o comparativo de verões e preços e faça seu melhor investimento.
","",False,5,0,False,0,300,527,299,0,0,13/06/2011,15/06/2011,False,False,"bancoephysical100.JPG","bancoephysical200.JPG","bancoephysical400.JPG","","","18469,18491","","","","",0,,,"",,0,0,17691,"","",6,0,,True,False
"A","Aparelhos de Avaliação",3005570,"bola0003","Bola de pilates,bola de yoga,bola fitness,bola bioshape,bola de ginastica - 85 cm Prata",1800,"Segura e Resistente: suporta até 300 kg de peso estático (parado);
Anti Burst: mais segurança. Mesmo quando perfurada a bola não estoura repentinamente, esvaziando lentamente;","Descrição
- Segura e Resistente: suporta até 300 kg de peso estático (parado);
- Anti Burst: mais segurança. Mesmo quando perfurada a bola não estoura repentinamente, esvaziando lentamente;
- Ótima alternativa para exercícios de Cinesioterapia, Educação Física e Fisioterapia.

Características
Diâmetro: 85 cm.
Capacidade: 300 KG (Estático).
Sistema Anti Burst: Se perfurada, esvazia lentamente.
Composição: Policloreto de Vinila.
Produto Atóxico.

Dados Técnicos
Modelo: B85.
Cor: Prata.
Peso do produto: 1700g (aprox. com embalagem).
Garantia: 120 dias contra defeitos de fabricação.","",False,2,0,True,0,0,119,99,0,0,17/11/2011,30/11/2011,False,True,"bola85cm100x.JPG","bola85cm200x.JPG","bola85cm400x.JPG","","","44379","","","","",50,,7,"bola",,0,0,,"","bola de pilates,bola de yoga,bola fitness,bola bioshape,bola de ginastica,bola de borracha para ginastica,bola de massagem,bolas de pilates,bola de musculacao,bola para exercicios fisicos",5,5,,True,False
"A","Aparelhos de Avaliação",3005551,"bola0001","Bola p/ Cinesioterapia, Fitness, Exercícios, Pilates e Yoga - 45 cm - Amarela",1600,"Segura e Resistente: suporta até 300 kg de peso estático (parado);
Anti Burst: mais segurança. Mesmo quando perfurada a bola não estoura repentinamente, esvaziando lentamente;
","Descrição
- Segura e Resistente: suporta até 300 kg de peso estático (parado);
- Ótima alternativa para exercícios de Cinesioterapia, Educação Física e Fisioterapia;
- Cinesioterapia (condicionamento ou reabilitação) - Proporciona um aumento no alongamento corporal, equilíbrio, coordenação, flexibilidade e relaxamento;
- Educação Física (condicionamento físico, fitness e ginástica) - Promove maior conforto na execução em exercícios de aquecimento, no fortalecimento muscular e no alongamento corporal;
- Indicada para utilização em Academias, Clínicas, Escolas, Clubes e Residências, podendo ser utilizada em todas as idades com orientação profissional.

Características
Diâmetro: 45 cm.
Capacidade: 300 KG (Estático).

Dados Técnicos
Modelo: B45.
Cor: Amarela.
Peso do produto: 1500g (aprox. com embalagem).
Garantia: 120 dias contra defeitos de fabricação.","",False,4,1,True,0,36.54,65,58.9,0,0,17/11/2011,30/11/2011,False,True,"bola45cm100x.JPG","bola45cm200x.JPG","bola45cm400x.JPG","","","44379","","","","",200,,7,"bola",,0,0,,"","bola de pilates,bola de yoga,bola fitness,bola bioshape,bola de ginastica,bola de borracha para ginastica,bola de massagem,bolas de pilates,bola de musculacao,bola para exercicios fisicos",5,5,,True,False
"A","Aparelhos de Avaliação",3005563,"bola0002","Bola p/ Cinesioterapia, Fitness, Exercícios, Pilates e Yoga - 75 cm - Verde",1700,"Segura e Resistente: suporta até 300 kg de peso estático (parado);
Anti Burst: mais segurança. Mesmo quando perfurada a bola não estoura repentinamente, esvaziando lentamente.","Ótima alternativa para exercícios de Cinesioterapia, Educação Física e Fisioterapia, Pilates.

Características
Diâmetro: 75 cm.
Capacidade: 300 KG (Estático).
Sistema Anti Burst: Se perfurada, esvazia lentamente.
Composição: Policloreto de Vinila.
Produto Atóxico.

Dados Técnicos
Modelo: B75.
Cor: Verde.
Peso do produto: 1600g (aprox. com embalagem).
Garantia: 120 dias contra defeitos de fabricação.


","",False,0,0,True,0,0,86,75,0,0,17/11/2011,30/11/2011,False,True,"bola75cm100x.JPG","bola75cm200x.JPG","bola75cm400x.JPG","","","44379","","","","",100,,7,"bola",,0,0,,"","bola de pilates,bola de yoga,bola fitness,bola bioshape,bola de ginastica,bola de borracha para ginastica,bola de massagem,bolas de pilates,bola de musculacao,bola para exercicios fisicos",5,5,,True,False
"A","Aparelhos de Avaliação",1811025,"cro30001","Cronômetro de Pulso digital JS-710",300,"- Ideal p/ ações individuais;
- 02 Fileiras de tempo de piques: durante a volta e o tempo total de volta na tela para comparação das mesmas;
","Cronômetro de Pulso digital JS-710

- Ideal p/ ações individuais;
- 02 Fileiras de tempo de piques: durante a volta e o tempo total de volta na tela para comparação das mesmas;
- Armazena e lembra até 8 tempos de pique e de voltas;
- Lembrança de memória depois do reínicio e também durante operação;
- Calendário e horário ( 12/24 formato de horário);
- Alarme;
- Contagem  regressiva e repetição (9H59M59S);
- Termômetro;
- Estrutura resistente prova d'água;
- Bateria CMOS CR2032 japonesa, 3.0 V de lítio.

Dados Técnicos
Modelo: JS710
Tamanho: 7,15x7,7x1,85 cm.
Garantia: 06 meses Wiso
","",False,0,1,False,0,0,178,0,0,0,,,False,True,"cropdjs710100.gif","cropdjs710200.gif","cropdjs710400.gif","","","18623","","","","",0,,,"cronometro",,0,0,,"","",5,0,,True,False
"A","Aparelhos de Avaliação",1810679,"cro20001","Cronômetro digital JS-505 A",200,"- Memória p/ 2 tempos de pique c/ 1/100 g;
- Contagem  Regressiva ( 9H59M59S);
- Calendário e horário ( 12/24 formato de horário);
- Alarme;
- Grande tela de mostrador;
","Cronômetro digital JS-505 A

- Memória p/ 2 tempos de pique c/ 1/100 g;
- Contagem  Regressiva ( 9H59M59S);
- Calendário e horário ( 12/24 formato de horário);
- Alarme;
- Grande tela de mostrador;
- Estrutura resistente prova d água;
- Bateria CR2032.

Dados Técnicos
Modelo: JS505A.
Tamanho: 8,55x6,4x2,22cm.
Garantia: 06 meses do fabricante



","",False,0,1,False,0,0,110,0,0,0,,,False,False,"cronojs505a100.gif","cronojs505a200.gif","cronojs505a400.gif","","","18623","","","","",0,,,"cronometro",,0,0,,"","",5,0,,True,False
"A","Aparelhos de Avaliação",1811078,"cro40001","Cronômetro digital JS-7062",200,"- Memória de 60 voltas e piques c/ 1/10 seg;
- Relembra a volta mais rápida, a mais lenta a de tempo médio;
Veja mais detalhes desse produto.","Cronômetro digital JS-7062

- Memória de 60 voltas e piques c/ 1/10 seg;
- Relembra a volta mais rápida, a mais lenta a de tempo médio;
- Lembrança de memória depois do inicio  e também durante a operação;
- Calendário e horário ( 12/24 formato de horário);
- Alarme;
- Duas Contagens  regressivas e repetição ( 9H59M59S);
- Marchador (Pacer);
- Estrutura resistente prova d água;
- Bateria CMOS CR2032 japonesa, 3.0 V de lítio.

Dados Técnicos
Modelo: JS7062.
Tamanho: 8,55x6,4x2,25 cm.
Garantia: 06 meses.
","",False,0,1,True,0,0,183,0,0,0,,,False,False,"crod7062100.gif","crod7062200.gif","crod7062400.gif","","","18623","","","","",0,,,"cronometro",,0,0,,"","",5,0,,True,False
"A","Aparelhos de Avaliação",1805534,"cro30000","Cronômetro Progressivo Digital Classe-1068",100,"Cronômetro Progressivo Digital
Classe-1068","Cronômetro Classe
Modelo: CLA 1068

Especificações
- Cronômetro 
- Relógio Digital
- Alarme diário e alarme sonoro de hora em hora;
- Calendário (dia, mês e dia da semana)

Dados Técnicos
Modelo: Cla 1068
Dimensão: 4,6x7cm (aprox.).
Comprimento do cordão: 41cm.
Bateria: Lithum.
Cor: Preto e Prata.

Garantia 3 meses.

Marca: Classe 1068 Quartz Timer.

","",False,1,5,False,0,0,15,0,0,0,,,False,False,"crocla1068100.gif","crocla1068200.gif","crocla1068400.gif","","","18623","","","","",0,,,"calculadora",,0,0,,"","",5,0,,True,False
"A","Aparelhos de Avaliação",1193603,"cro10001","Cronômetro Progressivo Digital JS-307",200,"Cronômetro Digital JS-307

- 1/100 seg. de precisão c/ contador de piques (pelos primeiros 30 minutos)
- Calendário e horário (12/24 formato de horário)
Veja mais detalhes desse aparelho.
","Cronômetro Digital JS-307

- 1/100 seg. de precisão c/ contador de piques (pelos primeiros 30 minutos);
- Calendário e horário (12/24 formato de horário);
- Alarme diário e alarme sonoro de hora em hora;
- Bateria LR 44 ou equivalente.

Dados Técnicos
Modelo: JS307.
Tamanho 7,2x6,5x1,65cm.
Garantia: 06 meses.
","",False,0,10,True,0,19,37,0,0,0,,,False,True,"CronoJunsd90.gif","CronoJunsd200.gif","CronoJunsd400.gif","","","18623","","","","",0,,7,"trena",,0,0,,"","cronometro,cronometro digital,cronometro com calendario,cronometro digital jusd,cronometro calendario,cronometro automatico,cronometro de futebol,cronometro de corrida,cronometro para tempo",5,0,,True,False
"A","Aparelhos de Avaliação",1362509,"cro10000","Cronômetro Progressivo Digital KD-1069",35,"Cronômetro Progressivo Digital
KD-1069","Cronômetro Kadio
Modelo: KD1069

Especificações
- Cronômetro 
- Relógio Digital
- Alarme diário e alarme sonoro de hora em hora;
- Calendário (dia, mês e dia da semana)

Dados Técnicos
Modelo: KD1069.
Dimensão: 5,6x8cm (aprox.).
Comprimento do cordão: 41cm.
Bateria: Lithum.
Cor: Preto e Prata.

Garantia 3 meses.

Marca: Kadio Professional Quartz Timer.

","",False,0,0,False,0,0,25,0,0,0,,,False,False,"Croterr90.gif","Croterr200.gif","Croterr400.gif","","","18623","","","","",1,,,"",,0,0,,"",,2,0,,True,False
"A","Aparelhos de Avaliação",1527327,"cro20000","Cronômetro Progressivo Digital KD-2005",35,"Cronômetro Progressivo Digital
de fácil visualização.
Super designer arrojado.","Cronômetro Kadio
Modelo: KD2005

Especificações
- Cronômetro 
- Relógio Digital
- Alarme diário e alarme sonoro de hora em hora;
- Calendário (dia, mês e dia da semana)

Dados Técnicos
Modelo: KD2005.
Dimensão: 5,6x8cm (aprox.).
Comprimento do cordão: 41cm.
Bateria: Lithum.
Cor: Chumbo com botões azuis.

Garantia 3 meses.

Marca: Kadio Professional Quartz Timer.
","",False,0,0,False,0,4,25,0,0,0,,,False,False,"KD200590.jpg","KD2005200.jpg","KD2005400.jpg","","","18623","","","","",0,,,"",,0,0,,"",,5,0,,True,False
"A","Aparelhos de Avaliação",1805535,"cro40000","Cronômetro Progressivo Digital KK 2808",100,"Cronômetro Progressivo Digital  com relógio, Alarme, e calendário.","Cronômetro Kadio
Modelo: Cla1063

Especificações
- Cronômetro 
- Relógio Digital
- Alarme diário e alarme sonoro de hora em hora;
- Calendário (dia, mês e dia da semana)

Dados Técnicos
Modelo: Cla1063
Dimensão: 5,6x8cm (aprox.).
Comprimento do cordão: 41cm.
Bateria: Lithum.
Cor: Preto e Prata.

Garantia 3 meses.

Marca: Classe Professional Quartz Timer.

","",False,38,5,True,0,4.6,15,13.25,0,0,12/11/2010,01/11/2011,False,False,"crocla1063100.gif","crocla1063200.gif","crocla1063400.gif","","","18623","","","","",255,,453,"trena",,0,0,13438,"","cronometro,cronometro digital,cronometro progressivo,cronometro progressivo digital,cronometro digital kk,cronometro para avaliacao fisica,cronometro physical",5,0,,True,False
"A","Aparelhos de Avaliação",2639804,"cro50000","Cronômetro Progressivo Digital Oregon SL110",270,"Tecnologia e precisão para os seus treinos! Um acessório perfeito para quem procura precisão e qualidade nos esportes. 
Esse cronômetro progressivo mede o tempo do treino e possui calendário.","Tecnologia e precisão para os seus treinos! Um acessório perfeito para quem procura precisão e qualidade nos esportes. 
Esse cronômetro progressivo mede o tempo do treino e possui calendário com os dias da semana. 

Funciona como relógio e conta com a função ""split"", que exibe as parciais do tempo. 

Modelo: SL 110.

-Calendário com dias da semana 
-Função ""Split"" – exibe as parciais do tempo 
-Função relógio com alarme diário
-Cor cinza, laranja
-Alimentação 1 bateria LR44 (inclusa)
-Foto meramente ilustrativa 
-Dimensões: (LxAxP): 9,5x8x3,6 cm. 
-Peso: 70g

Conteúdo da Embalagem:

- 1 Cronometro
- 1 bateria – LR44 (Inclusa)
- Manual de instruções
- Termo de garantia

Garantia: 12 meses (Fabricante)
","",False,0,1,True,0,62.1,105.5,99.75,0,0,30/10/2011,09/02/2012,False,False,"cros110_100x.GIF","cros110_200.GIF","cros110_400x.GIF","","","18623","","","","",255,,453,"cro40000",,0,0,14873,"","cronometro,cronometro digital,cronometro progressivo,cronometro progressivo digital,cronometro digital kk,cronometro para avaliacao fisica,cronometro physical",5,5,,True,False
"A","Aparelhos de Avaliação",2989633,"cro00054","Cronometro Progressivo Digital Western",100,"Cronometro para praticas esportivas, corrida, natacao, ciclismo com relogio e alarme. O cronometro possui cordao para facilidade no transporte e manuseio.","-Cronômetro Progressivo
-Com Cordão
-Alarme
-Relógio
-Calendário
","",False,0,1,True,0,8,20,15.67,0,0,24/08/2011,26/08/2011,False,False,"cro54100.JPG","cro54200.JPG","cro54400.JPG","","","18623","","","","",255,,453,"",,0,0,13438,"","",3,0,,True,False
"A","Aparelhos de Avaliação",1180192,"esf10002","Esfigmomanômetro Aneróide - Sanny",400,"Esfigmomanômetro Aneróide
Braçadeira de metal
Selo de aferição INMETRO/IPEM","Esfigmomanômetro Aneróide
Braçadeira de metal
Selo de aferição INMETRO/IPEM","http://www.terrazul.com.br/produtos.html",True,0,1,False,0,71.2,105,91,0,0,12/02/2008,31/12/2008,False,False,"Esfiganeroid90.GIF","Esfiganeroid200.GIF","Esfiganeroid400.GIF","","","18492","","","","",0,,7,"",,0,0,,,,5,0,,True,False
"A","Aparelhos de Avaliação",1971889,"esf10013","Esfigmomanômetro Aneróide c/ Estetoscópio - Glicomed Premium",350,"Aparelho de pressão com fecho de velcro e estetoscópio de alta precisão de latão cromado + Estetoscópio","Aparelho de pressão com fecho de velcro e estetoscópio de alta precisão de latão cromado + Estetoscópio

Os produtos GLICOMED são fabricados e desenvolvidos em parceria com os maiores fabricantes mundiais. Além de toda certificação de qualidade requerida para o mercado mundial, os produtos GLICOMED possuem todos os certificados do MINISTÉRIO DA SAÚDE e INMETRO necessários à venda dos produtos no Brasil. 

Os esfigmomanômetros e estetoscópios são aparelhos de uso médico que requerem treinamento e prática para uso correto. Caso você não seja um profissional da área de saúde e queira monitorar a pressão arterial com segurança, utilize nossa linha de aparelhos de pressão digitais. 


Calibração verificada pelo INMETRO 
Manômetro de alta precisão com tecnologia japonesa 
Manguito com pêra em látex de qualidade superior 
Braçadeira adulto em nylon com fecho de velcro 
Estojo para viagem 
Inclui Estetoscópio 

Garantia: 1 ano

","",False,8,1,True,0,34.56,89.8,73.2,0,0,04/02/2011,04/01/2012,False,False,"esfestgli100.gif","esfestgli200.gif","esfestgli400.gif","","","18492,18494,27877","","","","",250,,,"app00000,app00001,app00002",,0,0,14873,"","aparelho de pressao,estetoscopio e aparelho de pressao,esfigmomanometro e estetoscopio,esfigmomanometro hospitalar,estetoscopio hospitalar",5,5,,True,False
"A","Aparelhos de Avaliação",1183299,"esf20002","Esfigmomanômetro Coluna de Mercúrio de Mesa - Sanny",100,"Esfigmomanômetro Aneróide
Braçadeira de metal
Selo de aferição INMETRO/IPEM","Esfigmomanômetro Aneróide
Braçadeira de metal
Selo de aferição INMETRO/IPEM","http://www.terrazul.com.br/produtos.html",True,0,0,False,0,0,125,0,0,0,,,False,False,"EsfigColM90.GIF","EsfigColM200.GIF","EsfigColM400.GIF","","","18492","","","","",0,,7,"",,0,0,,,,5,0,,True,False
"A","Aparelhos de Avaliação",1541604,"esd00003","Estadiômetro Compacto 02Mts - Wiso",126,"Estadiômetro Compacto 02Mts Wiso
Campo de medição:  de 0 a 200cm
- Dispositivo para medição de altura fixo na parede.","Estadiômetro Compacto 02Mts Wiso
Campo de medição:  de 0 a 200cm

Dispositivo para medição de altura fixo na parede.

Característica
- Alta Resistência;
- Fácil de usar;
- Preciso;
- Campo de medição:  de 0 a 200cm;
- Resolução em Milímetros;
- Ideal para clinicas, consultórios, academias e residências.
- Fixo em paredes;

Dados Técnicos
Cor Predominante: Branca.
Peso: 126g.
Garantia: 1 ano.

Marca: Wiso.
","",False,0,1,True,12,62.59,170,160,0,0,02/02/2011,26/11/2011,False,False,"estawiso90.jpg","estawiso200.jpg","estawiso400.jpg","","","18493","","","","",0,,,"",,0,0,13438,"","estadiometro wiso,estadiometro compacto,estadiometro de parede,medidor de altura wiso,medicao de altura,estadiometro compacto wiso",5,0,,True,False
